일자,제목,키워드,감정라벨,감정점수
2021-04-06,"[스마트라이프] <22> 애플, 아이폰SE 빼고 '아이폰 미니'는 예정대로 출시","애플,아이폰SE,아이폰,미니,예정,출시,데일리한국,김언,애플,아이폰SE,시리즈,애플,제품,아이폰,SE,출시,흥행,성공,지경,애플,제품,4.7인치,액정표시장치,LCD,패널,채택,가격,구형,아이폰,향수,2분기,스마트폰,시장,조사,업체,DSCC,로스,연구원,로스,자신,트위터,애플,아이폰,SE,제품,출시,내년,주파대역,서브,지원,제품,언급,반대,애플,출시,아이폰,미니,판매,부진,출시,아이폰SE,포니셔닝,풀이,제품,아이폰,SE,가격,399달러,아이폰,미니,699달러,이해,아이폰,미니,5.4인치,OLED,패널,제품,아이폰,시리즈,크기,가격,예상,수요,애플,고민,상황,로이터통신,애플,2분기,생산,아이폰,미니,중단,보도,로이터통신,인용,JP모건,보고서,아이폰,미니,매출,아이폰,6%,일각,애플,대화면,디스플레이,채용,보급,아이폰,출시,소문,정황,신형,아이폰,SE,애플,아이폰,시리즈,미니,제품,포함,제품들,아이폰,시리즈,제품,전작,동일,구성,유지,예상,미니,아이폰,5.4인치,아이폰13,6.1인치,아이폰,프로,6.1인치,맥스,아이폰,프로,6.7인치,공개,전망,아이폰,시리즈,120Hz,헤르츠,주사율,지원,디스플레이,탑재,유력,노치,디자,저조,강화,초광각,카메라,주목,포인트,아이폰,라인업,추가,아이폰,미니,판매,스마트라이프,ICT,산업,전달,마련,코너,4차,산업혁명시대,부상,트렌드,ICT,이슈",neutral,3.1237951600924134
2021-04-07,"LG디스플레이, 올해 영업익 1.7조원 전망 목표가↑-유안타","LG디스플레이,영업익,1.7,전망,유안타,유안타증권,LG디스플레이,영업이익,흑자,전환,1조,기록,전망,액정표시장치,LCD,패널,가격,상승세,전망,투자의견,매수,유지,2만,3만,6.9%,상향,연구원,김광진,유안타증권,LG,디스플레이,매출액,예상,증가,전년,동기,대비,44.6%,6조,영업이익,흑자,전환,5125억,기록,시장,전망,전망,시작,LCD,패널,가격,상승세,호실적,연구원,LCD,패널,가격,글래스,DDI등,부품들,수급,균형,지속,연초,상승,평균,12%,POLED,플라스틱,OLED,모바일,DDI,확보,차질,애플,패널,공급,영향,파악,영업이익,1조,전망,부품들,상황,공급,부족,전통적,2분기,연중,비수기,3000억,원대,영업,이익,달성,가능,판단,연구원,접종률,코로나19,백신,접종,상승,강도,기기,수요,존재,DDI,부품,부족,예상,장기화,가능성,3분기,패널,가격,하락,위험,유기발광다이오드,OLED,아이폰,시리즈,POLED,대이상,WOLED,백색,OLED,350~400,수준,출하,가능,판단,전망,연구원,제기,WOLED,추정치,미반영,현실화,멀티플,추가,확장,가능,존재,고객사,가시성,실적,개선,가시,집중",positive,4.994328843429685
2021-04-08,"""추적을 허용 하시겠습니까?"" 애플, 사용자 몰래 정보수집 봉쇄","추적,허용,애플,사용자,정보,수집,봉쇄,애플,이달,iOS,아이폰운영체제,업데이트,사용자,정보,보호,투명성,추적,투명,ATT,적용,개발사,이용자,동의,개인정보,데이터,추적,애플,이달,ATT,의무화,버전,iOS,14.5,정식,8일,ATT,사용자,활동,추적,사용자,승인,애플,데이터,하루,제목,백서,발간,백서,놀이터,아빠,이야기,사용자,정보,수집,백서,아빠,공원,하루,계획,날씨,교통상황,확인,안내,공원,이동,이동,게임,공원,도착,사진,촬영,소셜,미디어,아이스크림,일상,정보,세계,기업,전달,날씨,검색,이동,사용자,위치,주기적,수집,추적,데이터,데이터,브로커,판매,정보,사용,연결,게임,광고,추적,정보,관심,제품,소셜,미디어,사진,온라인,활동,이메일,주소,전화번호,광고,식별자,활용,수집,위치,정보,구매,이력,연결,아이스크림,결제,위치,소비,금액,정보,선호도,수집,방법,기업,정보,수집,정작,자신,정보,수집,애플,ATT,이용자,자신,개인정보,제어권,강조,ATT,의무적,적용,앱스토어,등록,사용자,정보,추적,사용자,활동,추적,허용,사용자,추적,요청,추적,허용,선택,페이스북,애플,정책,개인,정보,강화,반발,페이스북,매출,사용자,정보,맞춤,광고,페이스북,미국,광고,일간지,전면,세계,소상공인,애플,선전포고,애플,수수료,앱스토어,결제,수수료,소송,에픽게임즈,포트나이트,개발사,동맹,애플,전선,구축,투명성,추적,투명,적용,페이스북,사용자,정보,광고,수익,업체,피해,전망",neutral,2.9999475007061847
2021-04-08,"""애플, 올해 '아이폰12'로 역대 최대 실적 다시 쓴다""","애플,아이폰12,실적,역대,최대,인용,웨드부시증권,보고서,보도,2015년,2억,애플,애플,애플,아이폰,교체,수퍼,사이클,2015년,기록,아이폰,판매,관측,애플인사이더,맥루머스,전문,7일,현지시간,웨드부시증권,보고서,인용,애플,2021회계,연도,기준,2억,아이폰,판매,전망,보도,2015년,2억,판매량,수석애널리스트,아이브스,주주서한,실적,애플,마이크로소프트,뉘앙스,기술주들,촉매제,로테이션,공포,주가,25~30%,가량,밸류에이션,논쟁,지속,산업,혁명,환경,영향,시작,차세대,전례,근본적,성장,기술주,애플,탑픽,최선호주,아이폰12,성능,이론,뒷받침,근거,월가,컨센서스,아이폰,판매,실적,추정치,평균,2억,아이브스,애플,능가,관측,최대,실적,가능,아이브스,9억,아이폰,사용자,3억,정도,업그레이드,수요,예상,중국,성장,춘절,고무,평가",positive,4.994494419312105
2021-04-08,[MD의 추천] 편의점서 만나는 애플 제품 반년만에 20억원치 팔았죠,"편의점,반년만,애플,제품,반년,20억,원치,이마트24,액세서리,애플,공식,구매,편의점,전자,기기,구매,사람들,애플,애용자,편의점,애플,보증,제품,정착,박유신,이마트,식품,선임바,선임바이어,신세계그룹,애플,전도사,유통사업부,신세계,유통,사업부,입사,1년,신세계백화점,점포,매장,애플,전문,이동,관계사,이마트,근무,이마트,점포,에이스토어,aSTORE,순차적,오픈,그룹,통합,온라,인몰,SSG,닷컴,애플,입점,신세계그룹,애플,전문,매장,구축,경험,노하우,선임바이어,9월,이마트24,자리,편의점,애플,DNA,작업,시작,이마트,직영점,위주,상품,애플,정품,판매,테스트,진행,애플,전도사,선임바이어,편의점,이마트24,애플,액세서리,판매,계획,검토,단계,구체적,실행,계획,선임바이어,생각,변화,선임바이어,편의점,애플,액세서리,구매,자체,생각,업무,진행,편의점,에어팟,구매,생각,가능성,시작,애플,협의,우여곡절,협의,애플,협의,유선이어폰,커넥터,케이블,아이템,판매,제안,선임바이어,에어팟,애플펜슬,판매,차별화,애플,설득,일반,매대,애플,제품,전용,공간,제작,판매전략,구체적,제시,판매,제품군,확대,성공,점포,애플,액세서리,판매,3월,1만,판매,기록,매출액,환산,20억,선임바이어,예상,애플,펜슬,에어팟프로,매출,90%,차지,주력,상품,자리,선임바이어,애플,액세서리,이마트24,시그니처,상품,판매,매장,300개,확대,편의점,차별,대표,사례,자리",neutral,3.0000449592625955
2021-04-09,中 가전까지 덮친 반도체 부족 글로벌 공급망 교란 심화,"가전,반도체,부족,글로벌,심화,공급망,교란,확산,반도체,공급난,반도체,반도체,부족,상황,점입가경,세계,가전,50~70%,생산,업체,중국,가전,영향권,부족,글로벌,공급망,교란,제품,생산,차질,가격,급등,소비자,부담,가중,악순환,글로벌,경제,주름살,상황,전문가들,산업,전반,확산,부족,내년,예상,사우스차이나모닝포스트,홍콩,SCMP,중국,가전,업체,메이디,성명,가전,반도체,부족,반도체,압력,메이디,냉장고,세탁기,생산,세계,최대,가전,업체,샤오미,상승,부품,가격,TV,모델,가격,가전,업체,월풀차이나,3월,납품,주문량,10%,로이터통신,업계,중국,가전,행보,글로벌,공급난,글로벌,공급난,스마트폰,자동차,업계,강타,사태,반도체,부족,가전,업계,인트라링크,컨설팅,업체,전자,임베디드,소프트웨어,책임자,스튜어트,랜덜,부족,글로벌,반도체,고급,영향,공급,보장,가전제품,제조사,핵심,지적,가전,스마트폰,자동차,사용,구공정,레거시,생산,중국,가전,산업,생산,차질,교란,글로벌,공급망,가능성,중국가전협회,중국,세계,에어컨,TV,3분,2가량,세계,냉장고,세탁기,절반가량,생산,SCMP,중국,가전,부족,영향,수량화,상승,생산,비용,초래,지적,연초,자동차,업계,감산,사태,장기화,조짐,제너럴모터스,GM,미국,캔자스주,캐나다,온타리오주,조치,생산,중단,10일,연장,중단,가동,공장,이달,생산,재개,방침,반도체,부족,무산,GM,생산,테네시,미시간주,공장,가동,중단,생산량,공장,쉐보레,중형,스포츠유틸리티차,SUV,캐딜락,XT5,XT6,SUV,인기,모델,생산,만큼,타격,전망,폭스바겐,포드,아우디,도요타,테슬라,해외,완성,업체,부족,차량,반도체,연초,감산,현대,쌍용,업체,자동차,반도체,수급난,생산량,조절,한편,공장,가동,중단,결정,앨릭스파트너스,컨설팅,회사,세계,자동차,업계,매출,반도체,부족,달러,69조,가량,전망,정보기술,기기,반도체,공급난,생산,차질,닛케이아시아리뷰,애플,맥북,아이,패드,생산,지연,보도,맥북,부족,반도체,인쇄회로기판,부품,장착,단계,발생,아이패드,디스플레이,부족,디스,플레이,부품,생산,차질,소식통,애플,맥북,아이패드,부품,주문,상반기,사태,반도체,부족,장기전,관측,제기,이퀄오션,리서치,기업,애널리스트,이반,플라토노프,사태,반도체,부족,내년,예상,극복,각국,협력,일본,NHK,방송,가지야마,히로시,경제,산업,장관,상무,통화,양국,강화,반도체,공급망,협력,약속,지난달,장관,취임,통화,30분,진행",negative,1.0012638325424632
2021-04-09,‘정상화까지 수년 더 간다’ 반도체 대란 언제 끝날까,"정상화,수년,반도체,사태,반도체,부족,최악,예상,걱정,산업계,산업,생산,중단,세계,반도체,쇼티지,공급부족,사태,터널,시일,전망,구두성,경고,현실,모습,업계,내년,사태,진정,관측,지배적,겔싱어,인텔,최고,경영자,CEO,야후,파이낸스,상황,진정,정도,하루만,반도체,공장,건설,토로,내년,반도체,대란,일각,전망,우울,관측,해석,애플,아이폰,위탁,생산,대만,폭스콘,류양웨이,회장,지난달,현지시간,실적발표회,반도체,공급난,2022년,차량,반도체,반도체,분야,영향,반도체,대란,완성,업계,산업,전반,현실,외신,애플,맥북,아이,패드,생산,반도체,수급난,차질,가전기업,중국,메이디그룹,발표문,제품,생산,압박,세계,에어컨,TV,3분,생산,중국업체,생산,차질,시장,세계,가전,영향,전문가들,상황,전망,반도체,공급,정상화,일선,산업,후유증,극복,수년,글로벌데이터,오르메,컨설턴트,마이크,징후,올해말,상황,반도체,부족,최악,예상,진단,최악,상황,완성차업계,세계,산업,현장,사태,생산,중단,장기화,AP통신,제너럴모터스,미국,최대,자동차,회사,GM,포드,완성,생산량,산업,미국,자동차,상반기,600억,달러,매출,손실,추산,GM,미국,캔자스주,캐나다,온타리오주,생산,중단,조치,연장,현대차,울산,휴업,아산공장,13일,가동,중단,안석",neutral,2.9994075684589916
2021-04-09,"[이항영의 월가이드] 제레미 시겔 ""美 증시 랠리 3이닝 불과... 40% 더 오를 것”","제레미,시겔,증시,랠리,40%,분위기,미국,증시,전문가,접근,진행,앵커,장예진,머니투데이방송,출연,전문위원,이항영,MTN,전문,위원,Q.,판단,미국,지수,지수,동반,상승,견인,빅테크,시장,S&P,종가,기준,사상,최고가,나스닥,7주,최고가,흐름,업종,빅테크,업종,상승세,눈길,아마존,AMZN,주가,추이,애플,AAPL,주가,추이,넷플릭스,NFLX,주가,추이,알파벳,GOOGL,주가,추이,페이스북,사상,최고,도달,약보합,전환,마이크로소프트,MSFT,주가,추이,반등,테슬라,TSLA,애널리스트,모건,스탠리,아담,조나스,아담,조나스,테슬라,투자,리스크,매수,테슬라,투자,의견,목표주가,Q.,주간,신규,실업,수당,청구,건수,결과,4,000건,주간,신규,실업,수당,청구,건수,증가세,청구건수,주간,신규,실업,수당,청구,건수,파월,연설,증세,파월,회복,경제,불완전,인플레,안정세,금리,견인,중심,나스닥,반등,추이,채권,수익,바이든,대통령,법인세,인상,협상,여지,발언,시겔,Q.,제레미,주가,30%,와튼스쿨,교수,제레미,시겔,월가,교수,대표,낙관론자,제레미,시겔,최소,연말,주식,상승,30~40%,언급,연준,금리,상승,가속,20%,하락,가능,인플레,상승,강세,채권,현금,매력,증시,Q.,미국,특징주,코스트코,동일,점포,매출,16%,57.7%,온라인,매출,57.7%,블랙록,주가,기대감,실적,호조,돌파,사상,최고치,ETF,FIVG,바이든,정부,수혜,통신,인프라,투자,확대,프록터,갬블,관심,필수,소비재,시장,관심,샌들러,Q.,파이퍼,조사,소비,패턴,결과,파이퍼,샌들러,Stock,Teens,41번,보고서,비율,청소년,대상,남녀,5:5,조사,대상,청소년,평균,가구,소득,76,750,Stock,Teens,조사,기준,Stock,Teens,6개,조사,주제,소셜미디어,e커머스,스낵,패션,뷰티,결제,사이버머니,비디오게임,Stock,Teens,조사,주제,Stock,Teens,거론,브랜드,소셜미디어,인스타그램,최다,사용,시간,최선호,스냅챗,Stock,Teens,소셜미디어,스냅,SNAP,주가,추이,지출,남자,음식,비디오,게임,여자,음식,Stock,Teens,지출,소비,트렌드,활성화,변화,중고,시장,활성,의류,운동화,나이키,선호,확대,확대,나이키,선호도,애플,선호도,지속,상승,소유,88%,아이폰,상승,아이폰,선호도,의류,브랜드,룰루레몬,TOP5,진입,룰루레몬,LULU,주가,추이,굿모닝,글로벌",neutral,2.9999847068902454
2021-04-09,애플 “사용자 허락없는 개인정보 추적앱 차단” 페이스북 광고 치명타,"허락,애플,사용자,차단,개인,정보,추적앱,치명타,페이스북,광고,애플,이달,아이폰,운영,체제,업데이트,사용자,허락,개인정보,추적,차단,페이스북,광고,이용자,맞춤,수입원,앱들,타격,전망,애플,이달,업데이트,8일,현지,시각,프라이버시,백서,공개,백서,아이폰,업데이트,이용자,특정,실행,사용자,활동,추적,허용,이용자,추적,요청,추적,허용,선택,애플,설정,프라이버시,추적,일괄적,거절,예정,그동안,페이스북,인터넷,기업,스마트폰,이용자,검색,활동,기록들,이용,기록,애플,제공,맞춤,광고,검색엔진,식빵,검색,페이스북,사이사이,광고,애플,제동,애플,6월,방침,결정,매출,토막,위기,페이스북,반발,마크,저커버그,최고,경영자,애플,조치,소상공인,타격,주장,페이스북,애플,상대,소송,검토,구글,지난달,방문,이력,수집,사업,맞춤,광고,중단,구글,애플,개인정보,광고용,제동,시장,디지털,광고,지각변동,전망",neutral,2.999915354375844
2021-04-11,'아이폰11→아이폰12' 스마트폰 왕좌 안 내주는 애플[차민영의 포스트it],"아이폰11,아이폰12,스마트폰,왕좌,애플,차민영,포스트it,세계,스마트폰,아이폰12,맥스,아이폰12프로,기대감,애플,실적,2015년,IB,전망도,애플,저력,아이폰,세계,모델,스마트폰,단말,영예,애플,1월,아이폰,시리즈,세계,카운터포인트리서치,애플,10월,출시,아이폰12,실적,개별,스마트폰,단말기,기준,세계,최대,판매,기록,일반형,아이폰12,1위,6%,차지,고급형,아이폰,프로맥스,2위,5%,아이폰,프로,3위,4%,아이폰11,4위,2%,1~4위,12시리즈,아이폰,시리즈,아이폰,미니,8위,아이폰,SE,애플,아이폰,시리즈,상위,리스트,6개,순위,제조사,브랜드,샤오미,삼성전자,2곳,샤오미,레드미9,5위,레드미9,6위,A21s,삼성,갤럭시,A21s,7위,갤럭시,9위,아이폰,사랑,미국,판매,실적,실적,뒷받침,풀이,카운터포인트리서치,애플,판매,3분,1가량,미국,발생,아이폰12,저력,덕분,애플,실적,전망,미국,증권가,아이폰,교체,수퍼,사이클,2015년,기록,아이폰,판매,관측,투자은행,IB,웨드부시증권,주주서한,애플,2021회계,연도,기준,2억,아이폰,판매,아이폰,시리즈,기록적,실적,2015년,2억,판매량,월가,컨센서스,추정치,평균,2억,13%,규모,추후,확인,수석애널리스트,아이브스,아이폰12,성능,주목,마이크로소프트,뉘앙스,기술주,애플,탑픽,최선호주,아이브스,중국,수요,9억,아이폰,사용자,3억,정도,업그레이드,수요,예상,1월,삼성전자,모델,신작,플래그십,시리즈,갤럭시,부재,애플,견제구,경쟁사,일각,삼성전자,판매,애플,조사,결과,상황,아이폰,시리즈,갤럭시,시리즈,정면,승부,결과,조사,주목",neutral,3.280820930376649
